node_id,dx,dy,dz,max_stress
41208,-2.36155,-0.0257481,-0.127925,144.537
41209,-2.26358,-0.0240867,-0.132962,149.98
4121,-0.0812557,0.491022,-0.438006,42.3964
41210,-2.15081,-0.0219541,-0.13935,153.655
41211,-2.26201,-0.0249505,-0.133316,147.445
41212,-2.26294,-0.0232592,-0.132428,152.1
41213,-2.61858,-0.0284757,-0.116698,120.152
41214,-2.57301,-0.0283018,-0.118574,126.807
41215,-2.51554,-0.0278161,-0.120947,132.947
41216,-2.5718,-0.0280445,-0.118244,125.161
41217,-2.57152,-0.0285968,-0.118776,127.994
41218,-2.41658,-0.02853,-0.12237,129.25
41219,-2.42648,-0.0281287,-0.122986,131.397
4122,-0.0757855,0.473293,-0.592933,38.0232
41220,-2.43441,-0.0277743,-0.123459,133.27
41221,-2.34304,-0.0280794,-0.127555,135.827
41222,-2.24535,-0.0277635,-0.133304,140.404
41223,-2.13293,-0.0271497,-0.140473,143.325
41224,-2.23623,-0.0287749,-0.132942,137.905
41225,-2.25278,-0.0267891,-0.133486,142.662
41226,-2.59877,-0.0269716,-0.114176,114.543
41227,-2.55363,-0.0275451,-0.116487,120.501
41228,-2.4965,-0.0279402,-0.119361,125.878
41229,-2.54305,-0.02748,-0.115654,118.697
4123,-0.0733396,0.49239,-0.616946,39.337
41230,-2.562,-0.0276626,-0.117198,122.004
41231,-2.44936,-0.0346983,-0.112298,116.14
41232,-2.48756,-0.034442,-0.113314,117.422
41233,-2.52106,-0.0340532,-0.114165,117.711
41234,-2.55043,-0.0335656,-0.114852,118.103
41235,-2.57562,-0.0329993,-0.115387,117.993
41236,-2.59693,-0.0323762,-0.115771,117.935
41237,-2.61452,-0.0317163,-0.116012,117.154
41238,-2.62858,-0.0310356,-0.116111,117.063
41239,-2.63925,-0.030349,-0.116074,116.091
4124,-0.0787849,0.511102,-0.456862,43.3661
41240,-2.57394,-0.0341418,-0.114254,110.658
41241,-2.5884,-0.0343118,-0.113641,103.804
41242,-2.5947,-0.0341417,-0.112962,97.6068
41243,-2.59347,-0.0336811,-0.112171,91.4841
41244,-2.5853,-0.0329809,-0.111241,86.272
41245,-2.55915,-0.0349737,-0.1131,102.939
41246,-2.52586,-0.0355325,-0.112393,102.94
41247,-2.48807,-0.0359569,-0.111514,101.882
41248,-2.51107,-0.0352119,-0.112878,110.051
41249,-2.5254,-0.0344552,-0.11025,86.1914
4125,-0.0796435,0.504396,-0.450524,43.4616
41250,-2.5324,-0.0350984,-0.111108,91.114
41251,-2.53284,-0.0354788,-0.111817,96.8772
41252,-2.56488,-0.034441,-0.111722,91.044
41253,-2.49566,-0.0356238,-0.110319,90.1964
41254,-2.6774,-0.0301292,-0.114077,102.859
41255,-2.6667,-0.0310224,-0.114274,103.286
41256,-2.65258,-0.0319029,-0.114336,103.547
41257,-2.63493,-0.0327563,-0.114253,103.754
41258,-2.61359,-0.0335657,-0.114025,103.416
41259,-2.65241,-0.0311824,-0.115163,110.014
4126,-0.0741869,0.486009,-0.608921,38.815
41260,-2.6206,-0.0327454,-0.115001,110.495
41261,-2.66041,-0.0291605,-0.111333,85.8866
41262,-2.67006,-0.0299714,-0.112406,91.0593
41263,-2.67238,-0.0306054,-0.113374,96.9812
41264,-2.68043,-0.0289626,-0.112104,90.5572
41265,-2.61817,-0.0328361,-0.112459,91.4303
41266,-2.63901,-0.0319228,-0.112588,91.3621
41267,-2.65633,-0.0309636,-0.11257,91.1957
41268,-2.62997,-0.0311678,-0.111586,86.1899
41269,-2.6408,-0.0324661,-0.113465,97.4976
4127,-0.0715444,0.505192,-0.633077,40.2035
41270,-2.07552,-0.0128872,-0.127691,171.592
41271,-2.1818,-0.0181027,-0.123853,165.364
41272,-2.2741,-0.0224524,-0.121002,157.627
41273,-2.35307,-0.0259988,-0.11892,150.139
41274,-2.41945,-0.0288163,-0.117419,141.907
41275,-2.47396,-0.0309692,-0.116329,133.956
41276,-2.51737,-0.0325314,-0.115514,125.801
41277,-2.32557,-0.0258058,-0.117627,150.066
41278,-2.29386,-0.0255379,-0.116181,150.477
41279,-2.25722,-0.0251562,-0.114589,149.526
4128,-0.0769628,0.524593,-0.469457,44.5189
41280,-2.21693,-0.0214784,-0.11775,158.571
41281,-2.12702,-0.0165221,-0.119979,166.849
41282,-2.02378,-0.0106063,-0.12305,173.871
41283,-2.15648,-0.0173396,-0.12199,165.809
41284,-2.09267,-0.0156094,-0.117824,166.339
41285,-2.45491,-0.0331681,-0.11377,125.392
41286,-2.41214,-0.0313051,-0.114327,133.553
41287,-2.35879,-0.0287922,-0.115088,141.929
41288,-2.44514,-0.0311819,-0.115407,133.528
41289,-2.37427,-0.0313023,-0.113091,132.346
4129,-0.0778933,0.51785,-0.463095,44.59
41290,-2.43384,-0.0265227,-0.123211,144.347
41291,-2.42442,-0.0264225,-0.122645,146.0
41292,-2.41189,-0.0263337,-0.121931,147.006
41293,-2.39592,-0.0262429,-0.121074,148.456
41294,-2.37645,-0.0261386,-0.120067,149.008
41295,-2.34228,-0.0240008,-0.125719,152.256
41296,-2.24619,-0.0209657,-0.129761,158.81
41297,-2.13547,-0.0172649,-0.135015,163.533
41298,-2.25441,-0.0217026,-0.130827,156.567
41299,-2.20315,-0.0188302,-0.125562,163.587
4130,-0.072459,0.498784,-0.625008,39.6575
41300,-2.22078,-0.0195393,-0.127125,162.47
41301,-2.23508,-0.0202479,-0.128523,160.403
41302,-2.31514,-0.0232446,-0.123666,155.271
41303,-2.11196,-0.0150668,-0.131702,167.868
41304,-2.59465,-0.030538,-0.117209,124.435
41305,-2.54984,-0.0296378,-0.118567,131.744
41306,-2.49336,-0.0282841,-0.120326,138.729
41307,-2.56008,-0.0292732,-0.118775,130.57
41308,-2.49861,-0.0306893,-0.117103,133.347
41309,-2.51927,-0.0303599,-0.117734,133.238
4131,-0.0696097,0.518046,-0.649281,41.1156
41310,-2.53634,-0.0300053,-0.118219,132.344
41311,-2.56336,-0.0316,-0.11665,125.513
41312,-2.46364,-0.0285939,-0.119162,140.633
41313,0.0509514,0.00978893,-0.0090083,50.8173
41314,0.0566802,0.00985786,-0.0102002,49.0124
41315,0.057087,0.0100308,-0.0113339,47.5653
41316,0.052714,0.0102043,-0.0124579,46.2811
41317,0.043833,0.0103032,-0.0135602,44.8581
41318,0.030688,0.0103648,-0.0146581,43.3813
41319,0.0134138,0.0103294,-0.0157594,41.7852
4132,-0.074991,0.538157,-0.482081,45.7401
41320,-0.00760679,0.0102316,-0.016861,40.1595
41321,-0.0321645,0.0100877,-0.0179748,38.58
41322,-0.0599148,0.00986866,-0.0190986,37.0669
41323,-0.090368,0.00958564,-0.0202295,35.4675
41324,-0.123422,0.0092261,-0.0213762,33.9662
41325,-0.158757,0.00879671,-0.0225397,32.3509
41326,-0.196157,0.00829622,-0.0237216,30.8256
41327,-0.23536,0.00773091,-0.0249224,29.2122
41328,-0.2761,0.00710609,-0.026141,27.7207
41329,-0.318119,0.00642831,-0.0273755,26.0741
4133,-0.0759975,0.531379,-0.475703,45.7892
41330,-0.361156,0.00570709,-0.0286236,24.5478
41331,-0.404953,0.00495041,-0.0298818,22.9662
41332,-0.449295,0.00416765,-0.0311474,21.4407
41333,-0.493932,0.00336765,-0.0324157,19.9724
41334,-0.538664,0.00255991,-0.0336827,18.5814
41335,-0.583294,0.00175137,-0.0349442,17.063
41336,-0.627651,0.0009504,-0.036196,15.6861
41337,-0.671567,0.000163737,-0.037433,14.3031
41338,0.0158846,-0.00339713,-0.00474043,6.79328
41339,0.0250605,-0.00337875,-0.00510694,7.32391
4134,-0.0705949,0.511612,-0.641179,40.545
41340,0.0327108,-0.00334619,-0.00544095,7.43331
41341,0.0396916,-0.00329993,-0.00577583,7.62982
41342,0.0458484,-0.00324161,-0.0061048,7.83082
41343,0.0512707,-0.0031714,-0.00643204,7.96243
41344,0.0559397,-0.00309023,-0.00675676,8.09104
41345,0.0598583,-0.00299927,-0.00707756,8.26939
41346,0.0630212,-0.00289856,-0.00739635,8.39789
41347,0.0654002,-0.00279021,-0.00770932,8.48645
41348,0.0670129,-0.00267484,-0.00801719,8.63608
41349,0.0678572,-0.00255422,-0.0083177,8.75921
4135,-0.0675278,0.530947,-0.665537,42.0689
41350,0.0679502,-0.00242921,-0.00861099,8.8609
41351,0.0673103,-0.00230128,-0.00889569,9.02513
41352,0.0659588,-0.00217131,-0.00917174,9.06406
41353,0.0639268,-0.00204056,-0.00943825,9.15423
41354,0.061248,-0.00190985,-0.00969502,9.30011
41355,0.057937,-0.00178026,-0.00994161,9.38104
41356,0.0540429,-0.00165247,-0.0101779,9.4442
41357,0.0496164,-0.00152725,-0.0104036,9.56557
41358,0.0446715,-0.00140521,-0.0106189,9.62159
41359,0.0392699,-0.00128692,-0.0108235,9.69006
4136,-0.0728604,0.55179,-0.494715,47.0274
41360,0.0334319,-0.00117281,-0.0110177,9.76169
41361,0.027206,-0.00106337,-0.0112013,9.82699
41362,0.0206277,-0.000958818,-0.0113745,9.84113
41363,0.0137438,-0.000859501,-0.0115372,9.898
41364,0.00659131,-0.000765521,-0.0116895,9.89331
41365,-0.000786244,-0.000677056,-0.0118316,9.94966
41366,-0.0083511,-0.000594125,-0.0119636,9.91153
41367,-0.0160543,-0.000516677,-0.0120856,9.93358
41368,-0.0238637,-0.000444744,-0.0121977,9.89047
41369,-0.0317358,-0.000378103,-0.0123001,9.86448
4137,-0.0739476,0.54498,-0.48833,47.0547
41370,-0.0396232,-0.000316753,-0.0123924,9.79424
41371,-0.047508,-0.000260371,-0.0124753,9.75696
41372,-0.0553249,-0.000208848,-0.0125481,9.6448
41373,-0.0630662,-0.000161738,-0.0126117,9.59019
41374,-0.0706815,-0.000118866,-0.0126654,9.46865
41375,0.0578315,-0.0018427,-0.00960543,8.63983
41376,0.0573968,-0.00188585,-0.0092583,7.90334
41377,0.0566098,-0.00191053,-0.00890102,7.18382
41378,0.0554632,-0.00191791,-0.00853389,6.47465
41379,0.0539505,-0.00190899,-0.00815729,5.77985
4138,-0.0685875,0.52449,-0.657412,41.4764
41380,0.0520733,-0.00188477,-0.00777185,5.09857
41381,0.04984,-0.00184634,-0.00737777,4.43277
41382,0.047266,-0.00179462,-0.00697583,3.78304
41383,0.0443748,-0.00173076,-0.006566,3.14969
41384,0.0411974,-0.00165561,-0.00614935,2.53146
41385,0.0377721,-0.0015703,-0.00572594,1.92273
41386,0.0341464,-0.00147571,-0.00529691,1.32693
41387,0.0303734,-0.0013728,-0.00486299,0.736502
41388,0.0265146,-0.00126263,-0.00442483,0.159079
41389,0.0226384,-0.00114614,-0.00398376,0.0
4139,-0.0652906,0.543892,-0.681817,43.0548
41390,0.0188161,-0.0010245,-0.00354002,0.0
41391,0.015127,-0.000898732,-0.00309494,0.0
41392,0.0116504,-0.000769971,-0.00264887,0.0
41393,0.00847001,-0.000639312,-0.00220285,0.0
41394,0.00567081,-0.000507915,-0.00175751,0.0
41395,0.00333955,-0.000376993,-0.00131395,0.0
41396,0.00156024,-0.000247764,-0.000872512,0.020967
41397,0.000418274,-0.000121701,-0.000434714,0.147518
41398,0.0350547,-0.00156958,-0.005217,1.36819
41399,0.035805,-0.00166344,-0.00513223,1.35704
4140,-0.0705613,0.565487,-0.507334,48.3695
41400,0.0364195,-0.00175728,-0.00504274,1.39091
41401,0.0368603,-0.00185075,-0.00494871,1.43928
41402,0.0371445,-0.00194375,-0.00485032,1.48654
41403,0.0372375,-0.00203605,-0.00474786,1.5396
41404,0.0371566,-0.00212748,-0.00464167,1.64283
41405,0.0368673,-0.00221787,-0.00453209,1.7063
41406,0.0363835,-0.00230706,-0.00441959,1.75924
41407,0.0356946,-0.00239493,-0.00430469,1.87368
41408,0.0347944,-0.00248135,-0.00418794,1.94362
41409,0.0336813,-0.00256621,-0.00407001,2.05987
4141,-0.0717342,0.558646,-0.500955,48.3841
41410,0.0323584,-0.00264944,-0.00395181,2.18455
41411,0.0308067,-0.00273094,-0.00383395,2.23033
41412,0.0290541,-0.00281066,-0.00371799,2.27508
41413,0.0270949,-0.00288852,-0.00360441,2.36709
41414,0.0249484,-0.0029643,-0.00349507,2.37056
41415,0.0226146,-0.003038,-0.00339047,2.40206
41416,0.0201132,-0.00310943,-0.00329231,2.38334
41417,0.0174577,-0.00317828,-0.00320153,2.31126
41418,0.014663,-0.00324578,-0.00312095,2.23382
41419,0.0117581,-0.00330958,-0.00305012,2.11539
4142,-0.0664291,0.537413,-0.673684,42.4437
41420,0.0087626,-0.00337107,-0.00299221,1.89572
41421,0.00573363,-0.00342713,-0.00294485,1.8456
41422,0.00292517,-0.00346328,-0.00290068,1.466
41423,0.0596272,-0.00306332,-0.00694902,7.62984
41424,0.0590605,-0.00310378,-0.00679789,7.04419
41425,0.0581954,-0.00311979,-0.00662929,6.49647
41426,0.0569816,-0.00311381,-0.00643968,5.96859
41427,0.0554314,-0.00308616,-0.00623122,5.4518
41428,0.0535379,-0.00303836,-0.00600397,4.95183
41429,0.0513066,-0.00297148,-0.0057588,4.44084
4143,-0.0628891,0.556877,-0.698085,44.0596
41430,0.0487531,-0.00288653,-0.00549736,3.94958
41431,0.045883,-0.00278535,-0.00521952,3.43741
41432,0.0427348,-0.0026684,-0.00492809,2.94178
41433,0.0393188,-0.00253841,-0.00462182,2.43059
41434,0.0513834,-0.00314021,-0.00580199,4.89876
41435,0.0488027,-0.00323754,-0.00559833,4.90628
41436,0.0457872,-0.00332916,-0.00539457,4.84138
41437,0.0423612,-0.00341513,-0.00519105,4.78118
41438,0.0385505,-0.00349397,-0.00499021,4.68087
41439,0.0343714,-0.00356617,-0.00479161,4.57354
4144,-0.0680825,0.579243,-0.51991,49.7487
41440,0.0298382,-0.00363077,-0.00459608,4.43317
41441,0.0249983,-0.00368784,-0.0044048,4.27135
41442,0.0198245,-0.00373697,-0.00421495,4.06545
41443,0.0144401,-0.0037779,-0.00403187,3.88078
41444,0.00852698,-0.00381031,-0.00385195,3.22224
41445,0.0412825,-0.00338317,-0.00574364,7.10832
41446,0.0423801,-0.00343958,-0.00568377,6.56179
41447,0.0430182,-0.00347045,-0.00559679,6.07486
41448,0.0432041,-0.00347629,-0.00548416,5.62023
41449,0.0429944,-0.00345738,-0.00534922,5.18844
4145,-0.0693468,0.572375,-0.513552,49.7583
41450,0.0368733,-0.00349749,-0.00541198,6.41088
41451,0.03085,-0.00354507,-0.00514058,6.27202
41452,0.0245205,-0.00357927,-0.00488059,6.06483
41453,0.017767,-0.00360276,-0.00462153,6.08407
41454,0.0113305,-0.0036187,-0.00438481,5.38291
41455,0.0282755,-0.00347677,-0.00513947,6.81124
41456,0.0213287,-0.00350192,-0.00485801,6.8158
41457,0.0206024,-0.00366647,-0.0046163,5.46676
41458,0.0228127,-0.00370045,-0.00457917,5.03396
41459,0.024144,-0.00370743,-0.00450484,4.6176
4146,-0.0641109,0.550379,-0.689963,43.4371
41460,0.0174906,-0.00373197,-0.00438076,4.82212
41461,0.0119946,-0.00375635,-0.00418745,4.81271
41462,0.00780036,-0.00376671,-0.00405338,3.92824
41463,0.0147692,-0.0036905,-0.00440004,5.40963
41464,0.013406,-0.00377967,-0.00411992,4.18376
41465,0.0386199,-0.00354619,-0.00525062,5.48842
41466,0.0336068,-0.00360773,-0.00501859,5.3462
41467,0.0283778,-0.00365844,-0.00479735,5.18265
41468,0.0324909,-0.00358992,-0.00509366,5.78418
41469,0.0342208,-0.00359948,-0.00491763,4.94577
4147,-0.0603131,0.5699,-0.714299,45.0668
41470,0.0557929,-0.003201,-0.00652082,6.91912
41471,0.0518988,-0.00329037,-0.00624068,6.83523
41472,0.0474325,-0.00336964,-0.0059628,6.6966
41473,0.051786,-0.00324338,-0.00634883,7.38819
41474,0.0501407,-0.00328448,-0.00579075,5.36153
41475,0.0510953,-0.00330975,-0.0059621,5.83308
41476,0.0516958,-0.00331177,-0.00611308,6.32669
41477,0.0542987,-0.00321483,-0.00620204,5.87579
41478,0.0473952,-0.00339672,-0.0057233,5.72998
41479,0.0341606,-0.00350759,-0.00464591,4.21234
4148,-0.0654113,0.593053,-0.532411,51.1495
41480,0.0335188,-0.00342571,-0.00447761,3.86147
41481,0.0324672,-0.00332142,-0.00428783,3.47893
41482,0.0310446,-0.00319585,-0.00407881,3.14839
41483,0.0292196,-0.00305159,-0.00384914,2.77255
41484,0.0161584,-0.00374201,-0.003957,3.63709
41485,0.0173537,-0.00367898,-0.00385548,3.35528
41486,0.0179407,-0.0035925,-0.00372494,3.06934
41487,0.0181006,-0.00348145,-0.00357097,2.824
41488,0.0179784,-0.00334192,-0.00339676,2.55535
41489,0.0129589,-0.00372339,-0.003719,3.16259
4149,-0.0667736,0.58616,-0.52609,51.1601
41490,0.0084749,-0.00376076,-0.00358965,3.14486
41491,0.00503837,-0.00378617,-0.00350481,2.37394
41492,0.0112983,-0.00378096,-0.00380465,3.61992
41493,0.00948206,-0.00369132,-0.00348123,2.59743
41494,0.010127,-0.00359904,-0.00335075,2.43278
41495,0.0111897,-0.00346799,-0.00321341,2.272
41496,0.00545902,-0.00365171,-0.0032456,1.79444
41497,0.0077858,-0.00352357,-0.00314366,2.25743
41498,0.0141767,-0.00354372,-0.00345543,2.66257
41499,0.0298456,-0.00349855,-0.00431461,3.77004
4150,-0.0616235,0.563383,-0.706211,44.4415
41500,0.0259103,-0.00356565,-0.00415633,3.66124
41501,0.0217264,-0.00362563,-0.00400258,3.49632
41502,0.0256904,-0.00363932,-0.00429294,3.95872
41503,0.0240146,-0.00320273,-0.00361167,2.74876
41504,0.0250699,-0.00334613,-0.00381544,3.0604
41505,0.0256981,-0.00346757,-0.00399672,3.35737
41506,0.0281676,-0.00327291,-0.00394461,3.08533
41507,0.0216746,-0.00341628,-0.00368937,2.93767
41508,0.04707,-0.00298609,-0.00532726,3.92078
41509,0.0450469,-0.00308246,-0.00515588,3.99393
4151,-0.0575509,0.582958,-0.730403,46.0563
41510,0.042669,-0.00317497,-0.00498427,3.98682
41511,0.0399436,-0.00326345,-0.0048132,3.96736
41512,0.0368915,-0.00334702,-0.0046441,3.94253
41513,0.0471053,-0.00316983,-0.00538627,4.46388
41514,0.0413507,-0.00335001,-0.00501236,4.38601
41515,0.0369253,-0.00271793,-0.00436259,2.56252
41516,0.0399378,-0.00285478,-0.00464318,3.05647
41517,0.0426442,-0.00297728,-0.00490714,3.52668
41518,0.0414686,-0.00276267,-0.0047862,2.93742
41519,0.0336732,-0.00311519,-0.00421678,3.16775
4152,-0.062533,0.60691,-0.544796,52.5463
41520,0.036028,-0.00303131,-0.00435739,3.12253
41521,0.038128,-0.00294439,-0.00450001,3.12195
41522,0.0335439,-0.00288943,-0.00410232,2.65386
41523,0.0381497,-0.00315696,-0.00459382,3.51435
41524,0.0539141,-0.00200334,-0.00762413,5.07172
41525,0.0554108,-0.0021224,-0.00746895,5.01474
41526,0.0565728,-0.0022416,-0.00730651,5.00957
41527,0.0573532,-0.00236044,-0.00713716,5.0031
41528,0.0577551,-0.00247849,-0.00696129,4.96235
41529,0.0577578,-0.00259523,-0.00677939,4.97243
4153,-0.064001,0.599996,-0.538533,52.5733
41530,0.0573476,-0.00271011,-0.00659207,4.95002
41531,0.0565134,-0.00282267,-0.00639987,4.95041
41532,0.0552537,-0.00293223,-0.00620367,4.99328
41533,0.0597821,-0.00239657,-0.00746387,5.61042
41534,0.0619073,-0.00241579,-0.00777799,6.2349
41535,0.0637141,-0.0024169,-0.00807881,6.90697
41536,0.0652076,-0.00239908,-0.00836544,7.5773
41537,0.0663981,-0.00236061,-0.00863839,8.27892
41538,0.0609697,-0.00229144,-0.00797897,6.31016
41539,0.0595593,-0.00216662,-0.00817218,6.35248
4154,-0.058956,0.576423,-0.722377,45.4372
41540,0.0577252,-0.00204193,-0.00835723,6.42197
41541,0.0576477,-0.00215256,-0.00782592,5.67422
41542,0.0632968,-0.00210147,-0.00914075,8.43939
41543,0.0623778,-0.00214226,-0.00882992,7.72361
41544,0.0611281,-0.00216351,-0.00850706,7.02884
41545,0.0640818,-0.00227098,-0.00860201,7.66488
41546,0.0601487,-0.00201363,-0.00904876,7.82358
41547,0.0591354,-0.00300684,-0.00667515,6.06836
41548,0.0607314,-0.00289519,-0.00690645,6.08382
41549,0.0617997,-0.00277942,-0.00713331,6.10828
4155,-0.0545891,0.596049,-0.746333,47.0004
41550,0.0623425,-0.00266048,-0.00735453,6.17011
41551,0.0623731,-0.00253901,-0.00756968,6.19182
41552,0.0587766,-0.00286836,-0.00666145,5.49802
41553,0.0601978,-0.00263676,-0.00707422,5.55251
41554,0.0646872,-0.0028501,-0.0075366,7.87862
41555,0.0636696,-0.00288747,-0.00734361,7.25042
41556,0.0623603,-0.00290173,-0.00713436,6.6493
41557,0.0617014,-0.00299868,-0.00707324,7.20206
41558,0.0657455,-0.00252565,-0.00812074,7.47125
41559,0.065689,-0.0026499,-0.00786834,7.4443
4156,-0.0594302,0.620807,-0.557018,53.9014
41560,0.0649928,-0.00277076,-0.0076092,7.30778
41561,0.0669196,-0.00261288,-0.00810201,8.09641
41562,0.0641747,-0.00266509,-0.00761964,6.80582
41563,0.040834,-0.00196522,-0.00533667,2.01928
41564,0.0446421,-0.00206895,-0.00571696,2.59339
41565,0.0482285,-0.00216176,-0.00608739,3.19397
41566,0.0515572,-0.00224184,-0.00644839,3.78344
41567,0.0546053,-0.00230855,-0.00679829,4.3729
41568,0.0441038,-0.00196578,-0.00583322,2.57682
41569,0.0433326,-0.0018623,-0.00594418,2.54173
4157,-0.0610129,0.613876,-0.550836,53.9621
41570,0.0423699,-0.00175888,-0.00604961,2.55736
41571,0.0396555,-0.00176788,-0.00554152,1.94063
41572,0.0528362,-0.00207727,-0.00710159,4.36601
41573,0.0499561,-0.0020181,-0.00672481,3.74621
41574,0.0467718,-0.0019462,-0.00633854,3.1299
41575,0.0509082,-0.00213012,-0.00658964,3.78462
41576,0.0487467,-0.0019062,-0.0068536,3.78404
41577,0.0437228,-0.00257208,-0.00506808,2.91735
41578,0.0444203,-0.00247401,-0.00520535,2.80126
41579,0.0448556,-0.00237441,-0.0053394,2.73209
4158,-0.0560958,0.589498,-0.738403,46.402
41580,0.045032,-0.00227354,-0.00546966,2.70067
41581,0.0449569,-0.00217164,-0.00559563,2.61871
41582,0.0407298,-0.00235213,-0.00487358,2.20815
41583,0.0412165,-0.00216054,-0.0051131,2.10125
41584,0.0539319,-0.00275923,-0.00612234,4.42807
41585,0.0510439,-0.00267903,-0.00583042,3.88361
41586,0.0478629,-0.0025838,-0.00552394,3.32981
41587,0.0500828,-0.00278401,-0.0056654,3.96789
41588,0.0519046,-0.00235297,-0.00630134,3.76147
41589,0.051952,-0.00246312,-0.00614902,3.84591
4159,-0.0514113,0.609169,-0.762012,47.8664
41590,0.0516592,-0.00257192,-0.00599184,3.81741
41591,0.0550089,-0.00253702,-0.00647056,4.41518
41592,0.0486248,-0.00237511,-0.00581474,3.28356
41593,0.0278005,-0.00255951,-0.00355057,1.73799
41594,0.0246331,-0.00237409,-0.00325741,1.23884
41595,0.0213411,-0.00217758,-0.00295422,0.695253
41596,0.0180096,-0.0019696,-0.00264401,0.151206
41597,0.0147042,-0.00175192,-0.00232747,0.0
41598,0.0115067,-0.00152488,-0.00200575,0.0
41599,0.00850261,-0.00128941,-0.00167959,0.0
4160,-0.0560823,0.634731,-0.569024,55.1605
41600,0.00578702,-0.00104595,-0.00134948,0.278786
41601,0.00346461,-0.000795037,-0.00101618,0.809729
41602,0.00164521,-0.000536813,-0.000679781,1.46598
41603,0.000447574,-0.000271862,-0.00034122,2.24562
41604,0.0164237,-0.00299417,-0.00298135,2.00514
41605,0.0151126,-0.00278849,-0.00274609,1.72588
41606,0.0134997,-0.00256481,-0.00249546,1.3639
41607,0.0117242,-0.0023232,-0.00223558,0.993307
41608,0.00981196,-0.00206687,-0.00196719,0.536662
41609,0.00786323,-0.00179722,-0.00169407,0.0720115
4161,-0.0577906,0.62779,-0.562952,55.2851
41610,0.00593861,-0.00151741,-0.00141727,0.0
41611,0.00412778,-0.00122833,-0.00113782,0.0178934
41612,0.00252449,-0.000932507,-0.000857166,0.452049
41613,0.00122306,-0.000629012,-0.00057373,1.08396
41614,0.000339179,-0.000318872,-0.000288687,1.87199
41615,0.00704227,-0.0018409,-0.00165192,0.204962
41616,0.00617602,-0.00188583,-0.00161573,0.39255
41617,0.00526228,-0.00193236,-0.00158729,0.493258
41618,0.00431652,-0.00198166,-0.00156971,0.58887
41619,0.00334612,-0.00203604,-0.00156742,0.578343
4162,-0.0530282,0.602604,-0.754218,47.3042
41620,0.00236745,-0.00209451,-0.00158421,0.52469
41621,0.00142398,-0.00215572,-0.00162489,0.645019
41622,0.000526547,-0.00221853,-0.00169308,1.10603
41623,-0.000114695,-0.00226664,-0.0017682,1.34238
41624,0.00642555,-0.00324785,-0.00276545,1.57092
41625,0.00669482,-0.00303885,-0.00255862,1.42136
41626,0.00640026,-0.00281221,-0.00233212,1.21796
41627,0.00587119,-0.00255842,-0.00208833,1.04894
41628,0.00515986,-0.00228073,-0.00183288,0.814042
41629,0.00463905,-0.00308428,-0.00253685,1.22323
4163,-0.0479975,0.62231,-0.777354,48.6251
41630,0.00264256,-0.00312592,-0.00252937,1.48196
41631,0.00118805,-0.00316492,-0.00254326,1.53148
41632,0.0040475,-0.00328869,-0.0027348,1.46259
41633,0.00275111,-0.0029173,-0.00232548,1.2261
41634,0.00266423,-0.00267879,-0.00210017,0.902258
41635,0.00260913,-0.00240038,-0.00184981,0.615103
41636,0.00100004,-0.00274822,-0.00215198,1.31916
41637,0.00143091,-0.00246167,-0.00189344,0.930084
41638,0.00425533,-0.0026188,-0.00208369,0.913439
41639,0.0130999,-0.00285365,-0.00268259,1.68315
4164,-0.0524641,0.648666,-0.580755,56.2744
41640,0.0110076,-0.00291784,-0.00262918,1.66192
41641,0.0088651,-0.00297942,-0.00258734,1.54069
41642,0.0115556,-0.00312648,-0.00284955,1.89268
41643,0.00759576,-0.00217055,-0.0018808,0.768344
41644,0.00892815,-0.00243882,-0.00214077,1.11889
41645,0.0100724,-0.00268935,-0.00239101,1.39172
41646,0.0103579,-0.00238055,-0.00218377,1.04165
41647,0.00741512,-0.00249807,-0.00210748,1.09111
41648,0.00189535,-0.00176668,-0.00131011,0.349758
41649,0.00138953,-0.00141961,-0.00103474,0.192526
4165,-0.0543112,0.641724,-0.574822,56.4807
41650,0.000895756,-0.00106191,-0.000764068,0.0
41651,0.000458762,-0.000702009,-0.000501772,0.0442222
41652,0.000130579,-0.000349993,-0.000249774,0.390249
41653,0.000848191,-0.00147463,-0.00106392,0.146206
41654,0.000309579,-0.00154035,-0.00112686,0.439445
41655,-0.000248374,-0.00161136,-0.00124137,0.95417
41656,0.000436293,-0.00189479,-0.0014179,0.729352
41657,0.000225316,-0.00114612,-0.000817159,0.0285864
41658,0.000129963,-0.000744971,-0.000523295,0.00715138
41659,3.48426e-05,-0.000363163,-0.00025579,0.0
4166,-0.0497352,0.615736,-0.76974,48.1141
41660,-4.22446e-05,-0.000783475,-0.000562315,0.00263101
41661,-0.000229264,-0.000839074,-0.000638077,0.278451
41662,-0.000368156,-0.000875398,-0.00073409,0.884342
41663,-8.77362e-05,-0.00120621,-0.000888616,0.307674
41664,-9.64125e-05,-0.000390433,-0.000300747,0.0
41665,0.000298201,-0.000721214,-0.000507411,0.0
41666,0.00373334,-0.00125563,-0.00110661,0.0
41667,0.0033174,-0.00128318,-0.00107829,0.0
41668,0.00287263,-0.00131175,-0.00105459,0.0
41669,0.00240212,-0.00134204,-0.00103673,0.0
4167,-0.0443247,0.63546,-0.792263,49.2393
41670,0.00190538,-0.00137831,-0.00102909,0.0286696
41671,0.00472234,-0.00158956,-0.00134751,0.0
41672,0.00336027,-0.00166811,-0.00130289,0.244055
